23.76 %
0.002 percent
30.5 percent
79.5 %
89.8 %
.01 %
68 percent
28.8 %
1.07 percent
2.80 %
1.66 percent
78.8 %
387 %
13.17 %
57.0 %
.20 percent
9.58 %
91 %
41.9 %
five percent
99.6 %
1.238 percent
1.29 %
249.4 %
51.3 percent
75.2 %
25.5 %
13.84 %
5.7 percent
68.45 %
41.56 percent
59.3 percent
9.3 %
67.7 %
2 %
24.83 percent
137.6 %
.1 %
17.5 %
63 %
3.67 %
7.08 percent
21.36 percent
96.5 %
4.87 percent
72.79 %
271 %
26.29 percent
0.11 percent
6.6 percentage
524 %
262 %
3.77 %
608 %
4.9 %
2.970 %
31.6 percent
122 percent
5.756 %
56.8 %
0.97 %
2.503 percent
99.5 %
9.9 percent
4.15 percentage
0.59 percent
4.0 percent
1.68 %
26.3 percent
84.8 %
4.83 percent
0.82 %
565 %
4.32 %
56.6 %
129.3 %
18.9 %
853 %
6.26 %
6.5 percent
579 percent
7.69 %
41.57 %
236.2 percent
29 percentage
42.6 %
434 %
5.27 percent
3.88 %
8.86 %
4.33 %
8.37 percent
1.09 percent
2.28 %
0.46 %
37.4 %
2.77 %
10.73 percent
485 percent
84.69 %
0.10 percentage
11.34 %
1.69 %
57.3 %
19.75 percent
0.618 %
21.82 percent
0.47 %
8.6 %
thirty-five percent
6.60 percent
8.9 %
21.3 %
39 percent
286.8 %
4.74 %
41.15 %
24.1 percent
54.5 percent
27.30 %
57.7 percent
57.6 %
27.7 %
48.5 percent
2.49 %
7.75 %
92.2 %
ninety-eight percent
181.8 %
9.85 percent
0.375 %
6.4 percent
28.1 %
29.8 percent
19.2 percent
0.36 percentage
5.52 percent
57.4 %
99.5 percent
16.23 %
4.42 %
4.3 percentage
36.1 %
33 %
1.93 percent
2.172 percent
8 percent
3.125 %
99 %
62.1 percent
21.2 %
zero %
137 percent
42.8 percent
28.0 %
24.041 %
eight percent
5.71 percent
0.0000001 %
4.2 percent
5.97 %
12.20 %
63.4 percent
90 %
28.4 percent
329 %
2.67 percent
.3 %
2.18 percent
0.42 percentage
16.31 percent
2.946 %
3.07 %
39.0 %
73.9 %
28.125 %
286 %
0.73 percent
15.84 %
5.41 %
0.2 percentage
0.4 percentage
136 %
7.2 %
66.5 %
6.681 %
8.95 percent
4.49 percent
4.46 %
2.45 %
2.285 percent
92.2 percent
79.6 %
2.41 percent
37.2 %
1.13 percent
78.7 percent
31.5 percent
58.7 percent
1.81 %
4.76 %
19.1 %
34.3 percent
32.3 %
2.87 percent
5.16 %
0.92 percent
.3382 %
6.9 percent
31.34 %
52 %
59.2 %
9.62 percent
11.7 percentage
21.25 %
0.1 %
84.5 %
104.2 percent
0.55 %
26.5 %
19.07 %
4.17 percent
29.2 percent
0.7 percentage
3.276 percent
0.79 percent
19.2 %
3.00 %
2.717 percent
224.5 %
3.37 %
.75 %
50.5 percent
10.31 %
3.63 %
423 %
94 %
480 %
26 percent
50.3 %
6.7 percent
0.91 %
93 percent
1000 %
210 %
2.72 %
55.3 %
86 %
1.85 percent
2.9 percent
6.19 %
53.6 %
14.6 percentage
10 %
38.6 percent
30.3 %
19.5 percent
71.77 %
61.1 %
6.0 percent
226 percent
118 %
362.5 %
0.85 %
1.63 %
93.5 percent
62 %
15.49 %
54.5 %
32.80 %
3.05 %
45.2 %
35.5 percent
18.71 %
3 percentage
13.45 %
270 %
22.0 percent
43 percent
188 %
0.88 percent
84.3 percent
15 percentage
55.9 percent
1.20 %
14.2 percent
51 percent
4.35 %
9.98 percent
6.70 percent
0.21 percentage
0.00001387015 %
81.0 percent
0.75 %
13.8 %
17.1 percent
29.0 %
4.9 percentage
126.4 %
1.257 %
1.2 %
7.0 %
4.65 percent
0.534 percentage
28 %
80 percent
3.53 percent
59.9 %
84 percent
600 percent
87.4 percent
332 percent
75 %
101.4 %
127 %
57.1 %
1.256 %
77.7 %
67.9 %
12.94 percent
2.3 percent
90.5 %
0.12 %
99 percent
16.35 %
26.1 percent
0.98 %
7.06 %
6.88 percent
0.719 percent
33.8 percent
11.5 percent
77.8 %
6.22 percent
0.0001 %
24.8 percent
0.31 percent
1.93 %
160 %
23.6 %
0.21 %
7.90 %
15.2 percent
75.7 %
3.91 percent
3.355 %
1.69 percent
7.27 %
51.5 percent
74 percent
24.5 percent
4.31 percent
55.4 percent
65.49 %
59.7 percent
20.4 percent
0.9 percent
56.9 percent
2.84 percent
13.07 %
41.3 %
35.1 %
9.1 %
5.27 %
12.8 %
6.62 percent
68.5 percent
128 %
11.5 %
47 percent
49.1 %
56.6 percent
1.11 %
52.3 %
6.42 percent
77.2 percent
15.9 %
2.92 percent
4.13 %
90.3 %
1.18 percent
23.9 percent
136 percent
.68 %
13.3 percent
15.02 percent
59.6 %
33 percentage
8.4 percentage
2.98 %
28.36 %
9.27 %
89 %
72 %
110.9 %
0.52 percent
86.0 %
16.0 percent
0.03 %
2.349 percent
0.06 %
18.1 percent
4.34 %
147 %
43.9 %
2.16 percent
27.34 %
34.0 %
1.79 percent
124 %
17.45 %
3.04 %
.24 %
25.1 %
150 percent
55.35 percent
1.76 %
10.9 percent
12.05 %
69.3 %
1.06 %
82.6 %
2.28 percent
712 %
163.4 %
105 %
51.9 %
72.9 %
8.26 percent
5.0 percent
27.7 percent
57.84 %
1.75 percent
44.8 %
two percentage
2.56 %
30.55 %
0.29 percent
2.03 percent
29.4 %
2.25 %
14.32 percent
five percentage
4.28 %
64 percent
56.5 percent
0.403 %
10.14 %
21.32 %
4.36 percent
23.8 percent
3.5 percentage
20.4 %
2.41 %
3.17 %
63.5 percent
1.15 percent
45.6 %
4.11 percent
7.51 %
46 percent
2.257 %
29.6 percent
1.95 %
137.7 %
0.25 percent
18.3 %
8.2 percent
2.23 %
13.7 percent
2.04 %
231 %
5.86 %
537 percent
47.1 %
33.1 %
0.82 percentage
2.2787 %
0.41 %
15.73 %
29.8 %
3.02 %
23.0 percent
12.00 %
3.1 %
seventeen percent
55.6 %
1.98 %
2.5 percent
810 %
.5 percent
74.1 percent
44.4 percent
2.44 percent
20.8 %
14.59 %
99.7 %
6.12 percent
170 %
1.6 percentage
67.5 percent
82.20 %
56.25 %
32.0 percent
50.4 %
55.7 percent
9.4 percent
12.0 percent
117 %
21.5 percent
248 %
10.36 percent
4.32 percent
3.23 %
4.36 %
9.00 %
53.5 percent
314 %
58 %
3.0 percentage
47.7 percent
4.46 percent
102.6 %
19.4 percent
358 %
32.8 percent
33.3 percent
0.99 percent
2.43 %
.048 %
8.9 percent
81.4 percent
5.58 percent
2.375 percent
79.5 percent
11.2 %
1015 percentage
3.12 percent
63.3 percent
38.1 %
89.9 %
3.337 %
5.80 %
250 %
76.8 percent
11.92 %
1.27 %
0.13 %
5.76 percent
51.72 %
11.47 percent
52.3 percent
0.15 percent
1.5 %
26.8 %
65.1 %
12.37 %
0.0 %
25.2 percent
1.67 %
25 percent
18.06 %
63.7 %
1.0 percent
4.125 %
0.77 %
6.90 percent
13.29 %
146 percent
69.37 percent
3.21 percent
17.3 %
87 %
12.4 %
2.424 percent
2.229 percent
4.7 percentage
2.88 %
15.5 percent
27.4 %
249.3 %
19.06 %
5.63 percent
38.7 %
2.1 percentage
02 %
332 %
11.3 percent
0.0017994134 %
49.2 %
7.81 %
63.8 %
92.3 percent
3.10 %
14.56 %
5.25 %
21 percentage
2.40 %
129 %
28.6 percent
39.5 percent
28.7 percent
3.55 %
10.69 %
4.44 %
24.7 percent
59.13 percent
13.25 %
2.17 %
23.24 %
23.3 percent
0.14 %
110 percent
37.9 percent
0.28 %
1.66 percentage
87.5 %
67 percent
68.0 percent
4.11 %
2.0 %
98 %
0.13 percent
4.95 %
36 %
9.44 percent
5.56 %
18.75 %
0.171 percent
284.5 %
2.51 percent
21.8 percent
4.35 percent
2.44 %
47 %
33.8 %
2.6131 percent
66 percent
142 %
21.9 %
1.1 percentage
0.24 %
2.507 percent
4.00 percent
208 %
1.671 %
11.62 percent
25.0 %
571 percent
32.34 %
63 percent
107 %
7.5 percent
2.531 percent
5.57 percent
54.1 percent
60 percentage
73.2 %
5.66 %
4.74 percent
1.18 percentage
one %
109 %
72.2 %
8.1 %
13.5 percentage
2.02 percent
60.3 %
5.3 %
3.59 %
79.9 percent
41.6 percent
81 percent
three percentage
2.5320 %
19.15 %
19.75 %
seventy-three percent
5120 %
230 %
9.56 percent
85 percent
46.6 %
18.52 percent
3.85 percent
0.36 percent
0.41 percentage
1.83 percentage
12.98 percent
25.73 percent
21.64 %
908 %
3.5 %
7.6 %
20.3 %
3.39 %
46.2 percent
6.44 %
37.2 percent
66.9 %
2.74 percent
53.8 percent
90.6 %
3.0 %
6 percentage
7.82 %
0.29 %
22.5 %
0.79 %
0.93 %
9 percentage
0.67 %
0.16 percent
41 %
52.6 percent
110 %
48.6 percent
1.3 %
3.2 percentage
12.30 %
3.03 percent
52.2 percent
1.44 %
0.943 percent
16.65 %
99.99 %
43.8 %
71.5 %
23.69 %
2.875 percent
40.5 percent
47.5 percent
0.71 %
214 %
22.2 percentage
32.7 %
20 percent
7.29 %
5.39 percent
32.6 %
145 percent
0.02 percent
8.0 %
53.8 %
23.0 %
25.2 %
11.42 percent
3.69 %
11.29 %
10.40 percent
3.8 percent
0.99 %
18.9 percent
10.87 %
180 percent
182 %
3.87 percent
6.3 %
28.2 %
0.92 %
25.3 percent
2.20 %
0.14 percent
6.67 %
5.99 %
47.6 %
37.5 %
34.4 percent
1019 %
12.08 %
0.46 percent
1.80 percentage
13.74 %
7.59 %
73.1 percent
3.81 %
1.04 percent
5.14 %
86.9 percent
105 percent
14.8 percent
2.79 %
94.0 percent
2.40 percent
0.24 percent
0.3 %
2.25 percent
0.0 percent
18.11 %
0.30 percent
0.001 percentage
22.2 %
1.77 %
29 %
1.267 %
0.28 percent
2.70 %
0.64 %
18.7 %
7.43 %
0.31 percentage
60.6 %
163.4 percent
0.26 %
71.1 %
13.44 %
73.1 %
36.4 percent
12.7 %
7.53 %
2.15 %
0.055 percent
270 percent
30.9 %
63.7 percent
.29 %
120 %
38.2 %
13.9 %
33.9 %
5.15 %
6.35 percent
8.58 percent
0.04 percentage
1.55 percent
12.09 %
4.83 %
26.9 percent
37.6 percent
35.21 %
4.02 percent
0.63 percentage
13.6 percent
1.89 percent
55.4 %
6.75 %
27.2 percent
400 %
16.0 %
26.5 percent
34.3 %
7.78 percent
1.97 percent
38.4 %
37.9 %
1.15 %
.65 %
1.249 percent
16.3 percent
twenty-one percent
20.2 %
4.2 %
25.4 %
0.19 percent
0.31 %
213 %
30.7 %
42.5 percent
0.432 %
98.1 percent
1.29 percent
100.2 %
09082014 %
34 percent
81.08 percent
52 percent
2.161 %
64.8 %
17.4 %
3.324 %
2.48 %
7 percent
3.61 percent
0.55 percent
21.5 %
94.9 %
66.40 percent
165.05 %
79.4 percent
9.65 %
1 percentage
14.4 percent
6.49 %
7.1 percent
5.84 %
13.4 %
0.909 %
19.7 percent
7.50 percent
26.2 percent
44.4 %
.995 %
25.8 percent
8.08 percent
0.23 percent
114 percent
0.05 %
5.29 percent
0.88 %
96 %
465 %
65.2 percent
0.78 %
13.34 %
1.91 percent
32.5 percent
0.623 %
45.1 %
0.172 percent
5.5 percent
0.93 percentage
16.12 %
16 percent
52.6 %
159 %
182 percent
6.34 %
655 %
15.7 %
75.9 percent
7.25 percent
15.99 %
90.5 percent
1.8 %
2.61 %
99.8 %
10.5 %
2.89 percent
56.5 %
91.9 percent
71 percent
0.939 percent
156 %
2.5 %
0.70 percent
3.7 %
240 %
8.5 percent
4.50 percent
0.09 percentage
24.29 percent
6.375 %
18.6 %
130 percent
33.5 percent
49.9 percent
143 percent
0.22 percent
6575 percent
1.069 percent
52.4 percent
97.9 %
199 %
0.4 %
24.6 %
3.44 %
73 percent
8 %
0.84 percent
89.7 percent
296 %
5.58 %
17.8 percent
1.00 %
2.614 percent
1200 %
1.16 %
2.641 percent
21.59 %
129 percent
36.97 percent
45.7 percent
7.37 percent
396 %
42.4 %
4.76 percent
4.40 %
three percent
258 percent
41.5 percent
0.66 percent
98.2 %
0.008 %
3.82 %
1.9 percentage
56.9 %
8.15 percent
14.7 %
59.25 %
5 percent
41.2 percent
14.26 %
1.56 %
6.84 %
0.9 %
36.6 percent
35.4 %
1.03 %
17.0 %
1000 percent
21.6 %
26.03 %
0.40 %
19.0 percent
13.24 %
43.03 %
217 %
0.12 percentage
847 %
4.1 percent
3.36 %
1.57 %
55.1 %
38 %
80.3 percent
242 %
3.15 %
9.8 percent
3.66 percent
48 percentage
2.27 percent
0.18 percent
5.65 %
11.2 percent
1654 %
2.83 %
24.4 %
24 percent
14.9 %
8.31 percent
2.4412 percent
79.8 %
1.85 %
261 %
47.2 %
477 percent
4.0 %
55.1 percent
3.71 %
2.54 percentage
131 percent
39.5 %
2.86 percent
22.9 %
12.43 percent
59.8 %
5.9 percentage
2.36 %
6.16 percent
7 percentage
2.45 percent
.4 percent
37.1 %
20.8 percent
6.05 percent
2.63 %
43.6 percent
12.2 %
1.37 %
6.89 percent
84.9 %
6.72 %
52.1 %
32.9 %
2.58 percent
4.34 percent
54.6 %
0.480 percent
13.2 percent
6.94 %
72.1 percent
1.83 %
2.51 %
123 %
1.92 %
85.2 %
.35 %
six percent
23.5 percent
4.4 percentage
21.9 percent
18.6 percent
6.68 percent
0.59 percentage
16.3 %
73.4 percent
18.4 %
2.94 %
1.05 %
1.80 %
3.461 %
87.8 percent
0.04 %
5.60 percent
0.86 %
48.7 %
39.47 %
0.00 %
72 percent
24.84 percent
7.0 percent
14.93 %
14.5 percent
4.08 percent
5.63 %
12.3 %
40.6 %
2.6016 %
30.3 percent
1015 %
51.8 percent
13.31 %
149 %
1.60 %
14.8 %
36.7 %
10.77 %
1.74 %
14 percent
51.92 %
1.61 %
49.4 %
0.89 %
4.47 percent
31.7 %
1.64 %
.15 %
6.7 %
0.42 %
2.62 %
13 percentage
2.618 %
.5 %
95 percent
nineteen percent
4.57 percent
10.77 percent
0.40 percent
390 percent
51.4 percent
40 percentage
80.3 %
4.84 %
45.3 %
1.25 %
9.73 percent
18 %
63.0 %
213 percent
8.40 %
19 percent
723 percent
9.7 percent
6.6 %
30.2 percent
79.1 %
22.5 percent
1.70 %
two percent
79 percent
1.17 percent
2.327 %
51.9 percent
8.7 percent
48.7 percent
080 %
97.8 %
6.50 %
47.56 %
12.98 %
78.3 %
1.61 percent
81.5 %
15.3 %
25.59 %
2.09 %
48.18 %
64.29 %
349.3 %
53.5 %
123.7 %
34.7 percent
65 %
6.64 percent
3.6 percent
3.5752 %
291.1 %
11.7 percent
2.2 %
4 %
48.2 %
83 percent
101 percent
2.72 percent
4.04 %
17.8 %
4.6 percent
16.8 percent
29.5 %
77.3 percent
3.14 percent
12.1 %
35 %
35.3 percent
5.49 percent
4.07 %
2.32 %
28.2 percent
227 %
6.5 percentage
0.35 %
2.82 %
36.6 %
14.85 %
12.10 %
0.2 %
0.84 %
97.3 %
1.35 percent
43.2 percent
4.85 %
30 %
2.6 percent
90 percent
2 percent
11.7 %
6.89 %
17.01 percent
39.9 %
7.20 percent
52.5 percent
17.7 %
92.4 %
20.5 %
0.64 percent
1.63 percent
61.5 %
46.59 %
33.0 %
45.4 %
260 percent
28.8 percent
10.0 percentage
170 percent
.90 %
127.3 %
16.28 %
161 %
.43 %
23.3 %
29.3 %
414 %
8.4 %
1.89 %
150.62 %
36 percent
4.78 percent
38.7 percent
1600 %
.06 %
112 %
50.7 %
1.43 percent
11.8 %
62.3 percent
8.22 %
2.06 %
6.24 %
166 %
0.57 percent
72.7 %
34.6 percent
7.3 percentage
19.39 %
58.5 percent
2.277 percent
44.9 percent
7.09 %
4.71 percent
19.9 %
500 percentage
6.25 percent
177 percent
3.262 percent
8.5 %
17.1 %
14 %
1.53 percentage
36 percentage
51.1 percent
104 %
5.4 percentage
32.2 %
29.3 percent
4.01 percent
43 %
53 percent
52.8 percent
1.01 %
6.42 %
7.79 %
99.1 %
80.7 %
18.2 %
0.15 %
31.3 %
43.6 %
15.18 percent
9.25 %
30.7 percent
2.652 %
11.0 %
40.3 %
25.3 %
5.39 %
32.3 percent
0.75 percent
4.96 percent
54.7 %
6.38 percent
39.4 %
0.53 %
61.2 %
175 percent
92 percent
2.4 percent
3.53 %
9.39 %
8.91 %
92.5 percent
50.8 %
37.8 %
294 %
274 %
45 percent
64.9 %
3.89 %
2.26 %
0.47 percent
3.7 percent
2.8 %
1550 %
9.2 percent
000 %
93.7 percent
4.81 percent
491 %
72.4 percent
3.25 percent
68.2 %
5.66 percent
zero percent
8.85 %
27.1 %
0.35 percentage
26.0 percent
15 percent
51 %
2.48 percentage
28.95 %
2.05 %
65.7 %
7 %
19.11 %
0.003 %
137 %
8.25 %
9.4 %
4.39 %
106 %
0.76 %
9.3 percent
52.8 %
457 percent
18.8 %
43.4 percent
245 %
0.004 %
7.65 percent
2.57 percent
54.4 percent
3.87 %
0.57 percentage
204 percent
16.9 %
2700 %
7.42 percent
144 percent
5.4 %
98.22 %
44 percent
2.10 %
334 %
11.04 percent
3.43 %
69 percent
49.1 percent
80.98 %
40.7 percent
1.45 percent
95 %
0.63 %
1.375 %
102 %
4.53 %
74.8 %
1.39 percentage
0.30 %
98.9 percent
27.6 %
9.0 %
6.09 percent
11 percentage
39.7 %
9.5 percent
0.86 percent
10.8 %
9.41 %
2.60 percent
27.1 percent
868 percent
3.72 %
32.4 %
33.33 %
5.90 %
4.2 percentage
.66 %
1140 %
79.3 %
42.3 percent
3.22 percent
60.8 %
1.50 %
35.9 %
2.93 percent
12.31 %
32 %
62.9 %
31.1 %
2.71 percent
93 %
119 %
39.8 percent
four percentage
2.11 %
36.74 %
31.8 percent
15.5 percentage
77.9 %
5 percentage
49.8 percent
36.43 percent
57.5 percent
0.001 %
31.0 %
46.3 percent
8.19 %
192 %
706 %
9.17 %
5.24 %
46.9 percent
13.43 %
3.1 percentage
4.1 %
79.3 percent
10.25 %
0.49 percent
2.6 percentage
1.65 percent
3.92 %
6.36 %
875 percent
34.0 percent
0.74 percent
33 percent
3.48 percent
305 %
50.6 %
21.7 percent
2.65 percent
15 %
49.4 percent
2.65 %
